ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
-1804.7021990659475,-3887.2812852002726,1103.9526586476159,2254.2404835510833,130774.96061026581,369.11670793494085,1410.4621303632416,734.47832280139,1779891389.764098
-3370.710119093671,-3418.967535372679,-3479.808983780025,-3476.92560874529,2605.162871499404,2668.7982879636634,2562.359280867491,2584.286342178147,1779891389.7680752
3326.118388905333,-3836.3193078421723,4388.765023799542,5626.269355567617,129537.7244994312,3874.585494349658,4673.749765604707,4151.814180828832,1779891389.772082
-3369.0784417484338,-3417.894651638824,-3479.0713762129994,-3476.3221116449968,2599.887859807952,2663.5679797611215,2557.1289726649493,2579.03368223115,1779891389.7759356
-3716.6704197729136,-4026.197376990006,-2863.9737205474044,-2178.177497169673,132657.06690038048,-3241.092352997345,-2752.5055709487883,-3140.531854692919,1779891389.780172
-3370.084270248922,-3418.833424905947,-3479.8536872689356,-3477.1714779342983,2602.7935865871414,2666.451354795856,2560.0570511885944,2581.93940901034,1779891389.7843225
2476.796803092576,-3794.946228855399,5335.897843348724,6503.374159738321,129168.83130894082,4685.149155276913,5669.45292585527,5081.892619358614,1779891389.789224
-3374.711081351171,-3423.147311585821,-3483.9440565042564,-3481.217143680709,2608.582688401066,2672.3298635876017,2565.846153002519,2587.7285108242645,1779891389.7921112
-899.2330311814584,-3985.3160363812494,-595.8081002006651,310.24221303966203,131758.86204944397,-947.825723627296,-456.2661595661831,-840.5373502418221,1779891389.7951553
-3369.2796074485314,-3418.229927805654,-3479.3395971464633,-3476.7914982785583,2598.993790029739,2662.6292064939985,2556.1007924200053,2578.072557219572,1779891389.8001504
-1816.9062515385451,-3888.756500334323,1119.7776937219733,2263.248236566572,130775.42999689937,376.33632139400504,1418.7546275561606,748.805790997242,1779891389.8041685
-3371.872409805347,-3420.2639365510868,-3480.859515769424,-3478.244361668153,2606.191051744348,2669.938226930884,2563.4098128568903,2585.3368741675467,1779891389.8084877
3296.9940658800683,-3831.3348688286387,4380.919561495729,5616.792215918567,129530.30372027204,3864.1919331779404,4664.607902122486,4140.951233023552,1779891389.8121786
-3369.1678487262548,-3418.2075760611983,-3478.9819692351784,-3476.54562908955,2600.1113772525046,2663.7914972056747,2557.263083131681,2579.2348479312477,1779891389.816454
-3718.3468006070616,-4021.7493798433998,-2865.024252536804,-2183.787785027955,132660.53142077106,-3245.5403501439514,-2755.321890750157,-3144.331651250321,1779891389.8202589
-3371.961816783168,-3420.6662679512824,-3481.351254147441,-3478.9149140018126,2604.492319165745,2668.261846096736,2561.6887285338316,2583.660493333399,1779891389.8232715
2451.9193115138187,-3785.7373101398125,5319.603421640804,6483.972845551115,129165.50089901697,4663.132686988436,5652.510303558148,5061.8431045822035,1779891389.828191
-3376.588627885417,-3425.2260238201648,-3485.7545478051366,-3483.1840971927763,2610.4602349353117,2674.0732996551155,2567.5001820922116,2589.583705614055,1779891389.8322513
-880.7704902613748,-3977.448222332981,-583.872268661531,319.4287800107932,131749.20609583927,-939.5108746899218,-442.721002426267,-830.3002512812915,1779891389.8362684
-3374.66637786226,-3423.795512175025,-3484.6593123268262,-3482.2900274145636,2604.358208699013,2667.993625163272,2561.465211089279,2583.392272399935,1779891389.8402617
-1838.9003680825674,-3881.268665941795,1102.142167346736,2244.0927915683737,130776.90521203342,365.67453928882355,1403.7342552821942,732.8913489450633,1779891389.8442059
-3376.163944740766,-3424.711933697693,-3485.3969198938516,-3482.759414048125,2610.639048890954,2674.38622407749,2567.7684030256755,2589.7625195696974,1779891389.848079
3310.494519531074,-3826.6410024930246,4388.25093367707,5618.245079308162,129524.35815624693,3872.976168748876,4672.252198726202,4150.897759306164,1779891389.8510869
-3373.347624939397,-3422.409704018796,-3483.2735041705973,-3480.6807018137815,2604.0229325321834,2667.613645507532,2561.129934922449,2583.1240514664714,1779891389.856252
-3707.2156318683187,-4017.03316176333,-2868.0864415271813,-2188.012264730008,132658.94444691474,-3243.6628036097054,-2759.188742540925,-3144.018726827947,1779891389.8603375
-3371.8947615498023,-3420.86743365138,-3481.5300681030835,-3479.026672724089,2604.067636021094,2667.635997251987,2561.1522866669043,2583.1240514664714,1779891389.8642008
2451.204055691249,-3785.849068862089,5308.069921501866,6473.869857057316,129170.41828279714,4653.744954317207,5641.334431330494,5052.410668422064,1779891389.8682702
-3371.2465609605983,-3419.9510121287126,-3480.54659134705,-3478.0431959680554,2604.9617057993064,2668.5971222635653,2562.068708189572,2583.995769500228,1779891389.8723323
-875.473126825467,-3974.2072193869617,-577.3902627694921,328.59299523746915,131744.33341554803,-928.9608513070168,-437.3789355014486,-820.8678151211519,1779891389.8752265
