ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
-3851.85377023861,-3878.452346140426,-3992.2674289068495,-3958.806867457255,-40968.557115621225,-42129.95375751898,3113.374485179721,3134.854511601271,1780428967.0390968
18669.74159118433,9925.91797422385,17281.810019232038,11144.400971460458,18652.01665783127,19163.69279190216,19356.00720119562,18854.523462596357,1780428967.0391145
-3854.7371452733455,-3880.687520585957,-3994.41319637456,-3960.617358758135,-40970.18879296647,-42131.78660056432,3122.136369006201,3143.48228496102,1780428967.0391316
18928.954771632525,9898.5370872661,17449.939841024858,13665.767152996918,18901.86445735269,19438.70865568026,19644.925850024923,19088.41211657669,1780428967.0391488
-3853.843075495133,-3880.4416513969486,-3994.167327185551,-3960.751469224867,-40969.920572033,-42131.31721393076,3117.464854415042,3138.8331221143158,1780428967.039166
18073.732325283567,9776.809486962497,17323.741891830196,12218.55875474915,18051.1123598948,18583.374450609022,18772.76078137884,18248.053580290507,1780428967.0391836
-3856.2794156407617,-3882.363901420105,-3996.156632442073,-3962.651367503568,-40971.73106333388,-42133.08300174272,3120.750560849972,3142.3199942493434,1780428967.0392272
19125.98539900606,10004.327893773068,17318.064548738545,12090.19268634232,19104.795945262427,19621.45651834685,19823.181012056,19300.86544762438,1780428967.0392447
-3857.441706352437,-3883.392081665049,-3997.095405709196,-3963.54543728178,-40972.2228017119,-42133.731202331925,3124.9526888075698,3146.4550669735754,1780428967.0392618
18249.43938844673,9749.294489538011,17436.43938737385,14131.219879534232,18220.069196232464,18770.14562727757,18971.46778958652,18404.582846711022,1780428967.039279
-3853.0607644391976,-3879.368767663094,-3993.317960896249,-3959.857399446655,-40968.423005154495,-42129.79729530779,3114.335610191299,3135.994450568492,1780428967.0392964
18662.83490214764,9923.615744544952,17277.674946507806,11147.284346495191,18644.953506583395,19157.03197205448,19349.726361003683,18847.63912530412,1780428967.0393136
